Title,Title_URL,Image,Image1,Price,Price2,Content,rating,cartcontrolsaddcart,Avg_price
Woolworths Sage Fresh Herb 10g Punnet,https://www.woolworths.com.au/shop/productdetails/707369/woolworths-sage-fresh-herb,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/707369.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.20,$3.20 / 10G,,, Add to cart , Save to list 
Lime Fresh Each,https://www.woolworths.com.au/shop/productdetails/245902/lime-fresh,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/245902.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.34,$1.34 / 1EA,,, Add to cart , Save to list 
Woolworths Simply Steam Zucchini Spaghetti 250g,https://www.woolworths.com.au/shop/productdetails/515646/woolworths-simply-steam-zucchini-spaghetti,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/515646.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.30,$1.32 / 100G,3.9,457, Add to cart , Save to list 
Woolworths Gold Sweet Potatoes Bag 1kg,https://www.woolworths.com.au/shop/productdetails/156015/woolworths-gold-sweet-potatoes-bag,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/156015.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.50,$4.50 / 1KG,4.6,641, Add to cart , Save to list 
Spud Lite Prepack Potato 1.5kg,https://www.woolworths.com.au/shop/productdetails/829357/spud-lite-prepack-potato,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/829357.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.00,$4.00 / 1KG,,, Add to cart , Save to list 
Woolworths Sugar Snap Peas 150g Bag,https://www.woolworths.com.au/shop/productdetails/163783/woolworths-sugar-snap-peas,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/163783.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.50,$36.67 / 1KG,4.5,658, Add to cart , Save to list 
Turnip Fresh Each,https://www.woolworths.com.au/shop/productdetails/199732/turnip-fresh,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/199732.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.40,$1.40 / 1EA,,, Add to cart , Save to list 
Woolworths Fresh Pink Lady Apples Punnet 1kg,https://www.woolworths.com.au/shop/productdetails/310968/woolworths-fresh-pink-lady-apples-punnet,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/310968.jpg?impolicy=wowsmkqiema&w=260&h=260,$7.50,$7.50 / 1KG,,, Add to cart , Save to list 
Yellow Flesh Peach Each,https://www.woolworths.com.au/shop/productdetails/144848/yellow-flesh-peach,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/144848.jpg?impolicy=wowsmkqiema&w=260&h=260,$0.69,$0.69 / 1EA,,, Add to cart , Save to list 
Fresh William Bartlett Pear Each,https://www.woolworths.com.au/shop/productdetails/145762/fresh-william-bartlett-pear,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/145762.jpg?impolicy=wowsmkqiema&w=260&h=260,$0.90,$0.90 / 1EA,,, Add to cart , Save to list 
Woolworths Greek Salad Kit 270g,https://www.woolworths.com.au/shop/productdetails/159626/woolworths-greek-salad-kit,,https://assets.woolworths.com.au/images/1005/159626.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.00,$22.22 / 1KG,3.8,396, Add to cart , Save to list 
Woolworths Mushrooms Button 200g Punnet,https://www.woolworths.com.au/shop/productdetails/152608/woolworths-mushrooms-button,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/152608.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.00,$20.00 / 1KG,4.7,624, Add to cart , Save to list 
Beans Round Per Kg,https://www.woolworths.com.au/shop/productdetails/134072/beans-round,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/134072.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.90,$5.90 / 1KG,4.5,216, Add to cart , Save to list 
Perfection Romatherapy Baby Roma Tomato 250g Punnet,https://www.woolworths.com.au/shop/productdetails/285761/perfection-romatherapy-baby-roma-tomato,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/285761.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.00,$16.00 / 1KG,4.7,194, Add to cart , Save to list 
Woolworths Rainbow Coleslaw 300g,https://www.woolworths.com.au/shop/productdetails/702156/woolworths-rainbow-coleslaw,,https://assets.woolworths.com.au/images/1005/702156.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.00,$10.00 / 1KG,4.1,655, Add to cart , Save to list 
Lemon Fresh Each,https://www.woolworths.com.au/shop/productdetails/259514/lemon-fresh,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/259514.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.56,$1.56 / 1EA,,, Add to cart , Save to list 
Macro Organic Banana Each,https://www.woolworths.com.au/shop/productdetails/306510/macro-organic-banana,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/306510.jpg?impolicy=wowsmkqiema&w=260&h=260,$0.99,$0.99 / 1EA,4.2,326, Add to cart , Save to list 
Woolworths Yellow Squash 250g Punnet,https://www.woolworths.com.au/shop/productdetails/173264/woolworths-yellow-squash,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/173264.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.90,$15.60 / 1KG,,, Add to cart , Save to list 
Aussie Sprouts Pea Shoots 100g Pack,https://www.woolworths.com.au/shop/productdetails/127101/aussie-sprouts-pea-shoots,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/127101.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.50,$35.00 / 1KG,,, Add to cart , Save to list 
Avocado Fresh 5 Pack,https://www.woolworths.com.au/shop/productdetails/594774/avocado-fresh,,https://assets.woolworths.com.au/images/1005/594774.jpg?impolicy=wowsmkqiema&w=260&h=260,$7.50,$1.50 / 1EA,,, Add to cart , Save to list 
Woolworths Green Goodness Salad Bowl 240g,https://www.woolworths.com.au/shop/productdetails/56534/woolworths-green-goodness-salad-bowl-salad-bowl,https://www.woolworths.com.au/content/promotiontags/awards-2022-winner-roundel.png,https://assets.woolworths.com.au/images/1005/56534.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.50,$27.08 / 1KG,4.2,325, Add to cart , Save to list 
Premium Strawberries Punnet 350g,https://www.woolworths.com.au/shop/productdetails/659179/strawberry-premium-strawberries-punnet,,https://assets.woolworths.com.au/images/1005/659179.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Pumpkin Butternut Whole Each,https://www.woolworths.com.au/shop/productdetails/147195/pumpkin-butternut-whole,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/147195.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.55,$4.55 / 1EA,,, Add to cart , Save to list 
Woolworths Truss Tomatoes Vine Ripened Punnet 500g,https://www.woolworths.com.au/shop/productdetails/699902/woolworths-truss-tomatoes-vine-ripened-punnet,,https://assets.woolworths.com.au/images/1005/699902.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Woolworths Red Onions 1kg Bag,https://www.woolworths.com.au/shop/productdetails/124751/woolworths-red-onions,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/124751.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.90,$3.90 / 1KG,4.7,340, Add to cart , Save to list 
Woolworths Celery Sticks 300g Punnet,https://www.woolworths.com.au/shop/productdetails/745467/woolworths-celery-sticks,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/745467.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.50,$18.33 / 1KG,4.1,387, Add to cart , Save to list 
Woolworths Chicken Caesar Salad Bowl 180g,https://www.woolworths.com.au/shop/productdetails/642106/woolworths-chicken-caesar-salad-bowl-caesar-bowl,,https://assets.woolworths.com.au/images/1005/642106.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.00,$40.00 / 1KG,4.2,403, Add to cart , Save to list 
Fresh Whole Cauliflower Each,https://www.woolworths.com.au/shop/productdetails/135552/fresh-whole-cauliflower,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/135552.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.50,$4.50 / 1EA,,, Add to cart , Save to list 
The Odd Bunch Strawberry Punnet 500g,https://www.woolworths.com.au/shop/productdetails/732262/the-odd-bunch-strawberry-punnet,,https://assets.woolworths.com.au/images/1005/732262.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Woolworths Caesar Salad Kit Tub 250g,https://www.woolworths.com.au/shop/productdetails/169160/woolworths-caesar-salad-kit-tub,,https://assets.woolworths.com.au/images/1005/169160.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.50,$26.00 / 1KG,4.2,445, Add to cart , Save to list 
Woolworths White Washed Baby Potatoes Bag 1kg,https://www.woolworths.com.au/shop/productdetails/385085/woolworths-white-washed-baby-potatoes-bag,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/385085.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.80,$3.80 / 1KG,4.6,271, Add to cart , Save to list 
Woolworths White Cup Sliced Mushroom Punnet 200g,https://www.woolworths.com.au/shop/productdetails/147981/woolworths-white-cup-sliced-mushroom-punnet,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/147981.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.80,$19.00 / 1KG,4.5,908, Add to cart , Save to list 
Woolworths Red Washed Potatoes Bag 2kg,https://www.woolworths.com.au/shop/productdetails/101638/woolworths-red-washed-potatoes-bag,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/101638.jpg?impolicy=wowsmkqiema&w=260&h=260,$7.50,$3.75 / 1KG,4.7,259, Add to cart , Save to list 
Woolworths Cook Stir-fry Traditional Vegetables 400g,https://www.woolworths.com.au/shop/productdetails/139033/woolworths-cook-stir-fry-traditional-vegetables,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/139033.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.00,$12.50 / 1KG,4.1,223, Add to cart , Save to list 
Corn Sweet Each,https://www.woolworths.com.au/shop/productdetails/149374/corn-sweet,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/149374.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.20,$1.20 / 1EA,4.7,188, Add to cart , Save to list 
Celery Fresh Bunch,https://www.woolworths.com.au/shop/productdetails/135918/celery-fresh,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/135918.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.50,$4.50 / 1EA,,, Add to cart , Save to list 
The Odd Bunch Pear Prepacked 1kg,https://www.woolworths.com.au/shop/productdetails/800774/the-odd-bunch-pear-prepacked,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/800774.jpg?impolicy=wowsmkqiema&w=260&h=260,$2.30,$2.30 / 1KG,4.5,353, Add to cart , Save to list 
Woolworths Mushrooms Cups 500g Punnet,https://www.woolworths.com.au/shop/productdetails/149963/woolworths-mushrooms-cups,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/149963.jpg?impolicy=wowsmkqiema&w=260&h=260,$7.00,$14.00 / 1KG,4.8,493, Add to cart , Save to list 
Woolworths Chicken Buffalo Salad Bowl 180g,https://www.woolworths.com.au/shop/productdetails/56533/woolworths-chicken-buffalo-salad-bowl-salad-bowl,,https://assets.woolworths.com.au/images/1005/56533.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.50,$36.11 / 1KG,3.7,680, Add to cart , Save to list 
Woolworths Lettuce Butter 170g,https://www.woolworths.com.au/shop/productdetails/847873/woolworths-lettuce-butter,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/847873.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.00,$23.53 / 1KG,4.3,456, Add to cart , Save to list 
The Odd Bunch Carrot Prepacked 1kg,https://www.woolworths.com.au/shop/productdetails/824508/the-odd-bunch-carrot-prepacked,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/824508.jpg?impolicy=wowsmkqiema&w=260&h=260,$0.80,$0.80 / 1KG,4.7,426, Add to cart , Save to list 
Tangelo Minneola Each,https://www.woolworths.com.au/shop/productdetails/262398/tangelo-minneola,,https://assets.woolworths.com.au/images/1005/262398.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Eggplant Fresh Each,https://www.woolworths.com.au/shop/productdetails/137546/eggplant-fresh,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/137546.jpg?impolicy=wowsmkqiema&w=260&h=260,$2.53,$2.53 / 1EA,,, Add to cart , Save to list 
Leek Fresh Each,https://www.woolworths.com.au/shop/productdetails/139645/leek-fresh,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/139645.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.00,,,, Add to cart , Save to list 
Woolworths Carrot Mini 500g,https://www.woolworths.com.au/shop/productdetails/742824/woolworths-carrot-mini,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/742824.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.80,$3.60 / 1KG,4.6,175, Add to cart , Save to list 
Perfection Kumato Tomato Punnet 300g,https://www.woolworths.com.au/shop/productdetails/663649/perfection-kumato-tomato-punnet,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/663649.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.90,$16.33 / 1KG,4.5,193, Add to cart , Save to list 
Banana Lady Finger Each,https://www.woolworths.com.au/shop/productdetails/133390/banana-lady-finger,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/133390.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.12,$1.12 / 1EA,,, Add to cart , Save to list 
Woolworths Green Cabbage Half Each,https://www.woolworths.com.au/shop/productdetails/134932/woolworths-green-cabbage,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/134932.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.95,$3.95 / 1EA,,, Add to cart , Save to list 
Bananas Kids 5 Pack,https://www.woolworths.com.au/shop/productdetails/106218/bananas-kids,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/106218.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.00,$3.00 / 1EA,,, Add to cart , Save to list 
Woolworths Mushrooms Cups 200g Punnet,https://www.woolworths.com.au/shop/productdetails/143304/woolworths-mushrooms-cups,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/143304.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.80,$19.00 / 1KG,4.7,426, Add to cart , Save to list 
Jazz Apple Each,https://www.woolworths.com.au/shop/productdetails/306343/jazz-apple,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/306343.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.31,$1.31 / 1EA,,, Add to cart , Save to list 
Woolworths Family Coleslaw 500g,https://www.woolworths.com.au/shop/productdetails/54899/woolworths-family-coleslaw,,https://assets.woolworths.com.au/images/1005/54899.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.00,$10.00 / 1KG,4.1,556, Add to cart , Save to list 
Woolworths Corn Sweet 500g Pack,https://www.woolworths.com.au/shop/productdetails/139897/woolworths-corn-sweet,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/139897.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.50,$9.00 / 1KG,4.6,474, Add to cart , Save to list 
Baby Spinach Loose Per Kg,https://www.woolworths.com.au/shop/productdetails/194947/baby-spinach-loose,,https://assets.woolworths.com.au/images/1005/194947.jpg?impolicy=wowsmkqiema&w=260&h=260,$17.00,$17.00 / 1KG,,, Add to cart , Save to list 
Peach White Flesh Each,https://www.woolworths.com.au/shop/productdetails/144926/peach-white-flesh,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/144926.jpg?impolicy=wowsmkqiema&w=260&h=260,$0.69,$0.69 / 1EA,,, Add to cart , Save to list 
Woolworths Brushed Potatoes Bag 4kg,https://www.woolworths.com.au/shop/productdetails/124831/woolworths-brushed-potatoes-bag,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/124831.jpg?impolicy=wowsmkqiema&w=260&h=260,$9.00,$2.25 / 1KG,4.6,663, Add to cart , Save to list 
Woolworths Fresh Continental Parsley Bunch,https://www.woolworths.com.au/shop/productdetails/144785/woolworths-fresh-continental-parsley-fresh-herb,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/144785.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.20,$3.20 / 1EA,4.6,191, Add to cart , Save to list 
Chilli Red Each,https://www.woolworths.com.au/shop/productdetails/136510/chilli-red,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/136510.jpg?impolicy=wowsmkqiema&w=260&h=260,$0.60,$0.60 / 1EA,,, Add to cart , Save to list 
Buk Choy Asian Greens Each,https://www.woolworths.com.au/shop/productdetails/134801/buk-choy-asian-greens,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/134801.jpg?impolicy=wowsmkqiema&w=260&h=260,$2.50,$2.50 / 1EA,,, Add to cart , Save to list 
Just Veg. Carrot Sticks 300g,https://www.woolworths.com.au/shop/productdetails/921080/just-veg-carrot-sticks,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/921080.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.30,$11.00 / 1KG,,, Add to cart , Save to list 
Woolworths Fresh Herb Coriander Bunch,https://www.woolworths.com.au/shop/productdetails/137091/woolworths-fresh-herb-coriander,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/137091.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.20,$3.20 / 1EA,4.5,208, Add to cart , Save to list 
Sumo Citrus Each,https://www.woolworths.com.au/shop/productdetails/384383/sumo-citrus,,https://assets.woolworths.com.au/images/1005/384383.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Aussie Sprouts Sprouts Crunch Combo 200g Punnet,https://www.woolworths.com.au/shop/productdetails/114177/aussie-sprouts-sprouts-crunch-combo,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/114177.jpg?impolicy=wowsmkqiema&w=260&h=260,$2.40,$12.00 / 1KG,,, Add to cart , Save to list 
Woolworths Beetroot & Feta Salad Bowl 200g,https://www.woolworths.com.au/shop/productdetails/164620/woolworths-beetroot-feta-salad-bowl,,https://assets.woolworths.com.au/images/1005/164620.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.50,$32.50 / 1KG,4.2,520, Add to cart , Save to list 
Grapes Red Seedless Each,https://www.woolworths.com.au/shop/productdetails/405838/grapes-red-seedless,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/405838.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.61,$5.61 / 1EA,,, Add to cart , Save to list 
Woolworths Asian Salad Bowl 230g,https://www.woolworths.com.au/shop/productdetails/164644/woolworths-asian-salad-bowl,,https://assets.woolworths.com.au/images/1005/164644.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.50,$23.91 / 1KG,4.2,702, Add to cart , Save to list 
Woolworths Mixed Vegetables Soup Starter With Celery 1kg Punnet,https://www.woolworths.com.au/shop/productdetails/120230/woolworths-mixed-vegetables-soup-starter-with-celery,,https://assets.woolworths.com.au/images/1005/120230.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Woolworths Asian Salad Kit Tub 250g,https://www.woolworths.com.au/shop/productdetails/338087/woolworths-asian-salad-kit-tub,,https://assets.woolworths.com.au/images/1005/338087.jpg?impolicy=wowsmkqiema&w=260&h=260,$6.50,$26.00 / 1KG,4.3,228, Add to cart , Save to list 
Beetroot Loose Each,https://www.woolworths.com.au/shop/productdetails/185267/beetroot-loose,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/185267.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.95,$1.95 / 1EA,4.5,133, Add to cart , Save to list 
Just Veg. Carrot Shred 300g,https://www.woolworths.com.au/shop/productdetails/921142/just-veg-carrot-shred,,https://assets.woolworths.com.au/images/1005/921142.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Perfection Kumato Grape Tomato 200g Punnet,https://www.woolworths.com.au/shop/productdetails/315645/perfection-kumato-grape-tomato,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/315645.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.00,$20.00 / 1KG,,, Add to cart , Save to list 
Woolworths Green Basil Bunch,https://www.woolworths.com.au/shop/productdetails/133621/woolworths-green-basil,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/133621.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.20,$3.20 / 1EA,4.3,162, Add to cart , Save to list 
Woolworths Lemon Thyme Fresh Herb Punnet 10g,https://www.woolworths.com.au/shop/productdetails/707366/woolworths-lemon-thyme-fresh-herb-punnet,,https://assets.woolworths.com.au/images/1005/707366.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Woolworths Fresh Food Kids Mini Apples 5 Pack,https://www.woolworths.com.au/shop/productdetails/588064/woolworths-fresh-food-kids-mini-apples,,https://assets.woolworths.com.au/images/1005/588064.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.50,$0.70 / 1EA,4.4,602, Add to cart , Save to list 
Blackberry Fresh 125g,https://www.woolworths.com.au/shop/productdetails/296813/driscoll-s-blackberry-fresh,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/296813.jpg?impolicy=wowsmkqiema&w=260&h=260,$5.00,$40.00 / 1KG,,, Add to cart , Save to list 
Pumpkin Kent Each,https://www.woolworths.com.au/shop/productdetails/120037/pumpkin-kent,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/120037.jpg?impolicy=wowsmkqiema&w=260&h=260,$10.50,$10.50 / 1EA,,, Add to cart , Save to list 
Zerella Fresh Zerella Fresh Spudlite Baby Potato Pack Bag 750g,https://www.woolworths.com.au/shop/productdetails/459369/zerella-fresh-spudlite-baby-potato-pack-bag,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/459369.jpg?impolicy=wowsmkqiema&w=260&h=260,$3.00,$4.00 / 1KG,,, Add to cart , Save to list 
Pineapple Naturally Sweet Whole Each,https://www.woolworths.com.au/shop/productdetails/137534/pineapple-naturally-sweet,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/137534.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.50,$4.50 / 1EA,,, Add to cart , Save to list 
Parsnip Fresh Each,https://www.woolworths.com.au/shop/productdetails/144793/parsnip-fresh,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/144793.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.68,$1.68 / 1EA,,, Add to cart , Save to list 
Woolworths Slaw Smokey Bbq Slaw 450g,https://www.woolworths.com.au/shop/productdetails/210690/woolworths-slaw-smokey-bbq-slaw,,https://assets.woolworths.com.au/images/1005/210690.jpg?impolicy=wowsmkqiema&w=260&h=260,$4.50,$10.00 / 1KG,,, Add to cart , Save to list 
Naturally Sweet Pineapple Half Each,https://www.woolworths.com.au/shop/productdetails/143179/woolworths-naturally-sweet-pineapple,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/143179.jpg?impolicy=wowsmkqiema&w=260&h=260,$1.95,$1.95 / 1EA,,, Add to cart , Save to list 
Woolworths Mushroom Sliced 500g,https://www.woolworths.com.au/shop/productdetails/89466/woolworths-mushroom-sliced,https://www.woolworths.com.au/content/promotiontags/roundel-fresh-special-2019-200x200-1.png,https://assets.woolworths.com.au/images/1005/89466.jpg?impolicy=wowsmkqiema&w=260&h=260,$7.00,$14.00 / 1KG,4.7,206, Add to cart , Save to list 
Orange Navel Each,https://www.woolworths.com.au/shop/productdetails/259450/orange-navel,,https://assets.woolworths.com.au/images/1005/259450.jpg?impolicy=wowsmkqiema&w=260&h=260,,,,,, Save to list 
Banana Red Tipped Each,https://www.woolworths.com.au/shop/productdetails/180148/banana-red-tipped,https://www.woolworths.com.au/content/promotiontags/supporting-aus-grown-roundel-200x200.png,https://assets.woolworths.com.au/images/1005/180148.jpg?impolicy=wowsmkqiema&w=260&h=260,$0.90,$0.90 / 1EA,,, Add to cart , Save to list 
